Year,Month,US_Gateway_AirportCode,Foreign_Gateway_AirportCode,carriergroup,Total
2015,1,JAX,YYZ,0,10
2015,1,JFK,BOG,1,4922
2015,1,JFK,GEO,1,2051
2015,1,JFK,LBG,0,4
2015,1,JFK,LBG,0,4
2015,1,JFK,LHR,1,91
2015,1,JFK,SXM,0,6
2015,1,JFK,YYZ,1,39
2015,1,KOA,YVR,0,4
2015,1,LAN,CUN,0,1224
2015,1,LAS,OVD,0,4
2015,1,LAS,PPT,0,2
2015,1,LAS,RAR,1,70
2015,1,LAS,STR,0,6
2015,1,LAS,YVR,0,48
2015,1,LAX,FLN,0,7
2015,1,LAX,GVA,0,4
2015,1,LAX,LBG,0,2
2015,1,LAX,LTN,0,4
2015,1,LAX,NAS,0,6
2015,1,LAX,PVR,1,8
2015,1,LAX,RAR,1,71
2015,1,LAX,VKO,0,5
2015,1,LAX,YSB,1,1
2015,1,LAX,YVR,1,97
2015,1,LAX,YVR,0,4
2015,1,LAX,YWG,0,46
2015,1,LAX,YYC,0,31
2015,1,LAX,YYZ,1,32
2015,1,LGA,YOW,1,99
2015,1,LGA,YUL,1,163
2015,1,LKE,CXH,1,4
2015,1,LKE,ZNA,1,2
2015,1,LRD,SAL,1,524
2015,1,LRD,SAL,1,233
2015,1,MCI,CUN,0,1214
2015,1,MCI,CUN,1,246
2015,1,MCO,MTY,0,126
2015,1,MCO,YYZ,0,7
2015,1,MDW,CUN,1,1067
2015,1,MDW,PVR,1,2
2015,1,MDW,YWG,0,44
2015,1,MDW,YYZ,1,46
2015,1,MEM,LTN,0,3
2015,1,MEM,YYZ,0,12
2015,1,MFE,YHZ,0,1
2015,1,MIA,CFG,1,544
2015,1,MIA,CFG,1,1663
2015,1,MIA,CMW,1,1009
2015,1,MIA,CMW,1,3225
2015,1,MIA,CMW,1,1233
2015,1,MIA,CMW,1,148
2015,1,MIA,FPO,1,125
2015,1,MIA,GOJ,0,1
2015,1,MIA,HAV,1,8383
2015,1,MIA,HAV,1,9996
2015,1,MIA,HAV,1,540
2015,1,MIA,HAV,1,8082
2015,1,MIA,HAV,1,7006
2015,1,MIA,HAV,1,7353
2015,1,MIA,HOG,1,2146
2015,1,MIA,HOG,1,396
2015,1,MIA,HOG,1,317
2015,1,MIA,HOG,1,708
2015,1,MIA,HOW,1,180
2015,1,MIA,LIR,1,249
2015,1,MIA,LTN,0,7
2015,1,MIA,NAS,1,45
2015,1,MIA,PLS,0,4
2015,1,MIA,PUJ,0,6
2015,1,MIA,RIX,0,1
2015,1,MIA,SCU,1,1379
2015,1,MIA,SCU,1,1380
2015,1,MIA,SNU,1,3356
2015,1,MIA,SNU,1,880
2015,1,MIA,SNU,1,38
2015,1,MIA,SNU,1,2190
2015,1,MIA,SNU,1,127
2015,1,MIA,SNU,1,2477
2015,1,MIA,SXM,0,7
2015,1,MIA,YQX,0,13
2015,1,MIA,YYZ,0,33
2015,1,MIA,ZRH,0,4
2015,1,MKE,CUN,0,6806
2015,1,MKE,CZM,0,375
2015,1,MKE,LTN,1,74
2015,1,MKE,MBJ,1,161
2015,1,MKE,PUJ,1,2090
2015,1,MKE,PVR,1,1559
2015,1,MKE,YYZ,1,44
2015,1,MKE,ZIH,0,789
2015,1,MMU,YYZ,0,6
2015,1,MSO,YVR,0,8
2015,1,MSP,YEG,1,47
2015,1,MSP,YEG,1,46
2015,1,MSP,YWG,1,47
2015,1,MSY,CUN,1,153
2015,1,MSY,CUN,1,98
2015,1,OAK,YVR,1,66
2015,1,OAK,YYC,0,43
2015,1,OGG,YVR,0,16
2015,1,OGG,YYC,0,8
2015,1,OGG,YYJ,0,13
2015,1,OMA,CUN,1,97
2015,1,OPF,BGI,0,12
2015,1,OPF,EXT,0,7
2015,1,OPF,LTN,0,6
2015,1,OPF,YYZ,0,3
2015,1,ORD,CUN,1,8848
2015,1,ORD,CZM,0,969
2015,1,ORD,HUX,0,1454
2015,1,ORD,PUJ,1,119
2015,1,ORD,PUJ,1,4632
2015,1,ORD,PVR,1,1614
2015,1,ORD,PVR,1,1161
2015,1,ORD,YEG,1,46
2015,1,ORD,YYZ,0,7
2015,1,ORD,ZIH,0,625
2015,1,PBI,FAB,0,6
2015,1,PBI,YYZ,0,5
2015,1,PDX,YVR,0,8
2015,1,PHL,CUN,1,258
2015,1,PHL,PUJ,1,2351
2015,1,PHL,YOW,1,44
2015,1,PHL,YUL,0,6
2015,1,PHL,YWG,0,44
2015,1,PHL,YYZ,1,255
2015,1,PHX,MEX,0,148
2015,1,PHX,MTY,0,1
2015,1,PHX,YWG,0,45
2015,1,PHX,YYC,0,47
2015,1,PHX,YYZ,1,51
2015,1,PHX,YYZ,0,13
2015,1,PIT,CUN,1,2017
2015,1,PIT,PUJ,1,1966
2015,1,PIT,YOW,1,43
2015,1,PIT,YUL,1,147
2015,1,PIT,YWG,0,29
2015,1,PSF,YYZ,0,1
2015,1,PSP,YCD,0,7
2015,1,PSP,YVR,0,16
2015,1,PTK,STR,0,11
2015,1,PWK,NCE,0,7
2015,1,RDU,YOW,1,54
2015,1,RDU,YYZ,1,48
2015,1,RFD,CUN,1,2318
2015,1,RFD,PUJ,1,1153
2015,1,RFD,PVR,1,116
2015,1,RFD,YVR,1,44
2015,1,RIC,CUR,1,129
2015,1,RNO,PVR,1,635
2015,1,SAN,YVR,0,6
2015,1,SAN,YYZ,1,167
2015,1,SAT,GUA,1,184
2015,1,SAT,SAL,1,30
2015,1,SAT,SAP,1,30
2015,1,SAT,YOW,1,284
2015,1,SAT,YUL,1,246
2015,1,SAT,YVR,1,387
2015,1,SAT,YXU,1,283
2015,1,SAT,YYC,1,396
2015,1,SAT,YYZ,1,290
2015,1,SAV,MAD,0,5
2015,1,SAV,YYZ,0,2
2015,1,SBA,STR,0,4
2015,1,SCF,GVA,0,4
2015,1,SCF,YVR,0,10
2015,1,SCF,YYC,0,14
2015,1,SCF,YYZ,0,5
2015,1,SDM,PVR,1,5
2015,1,SFB,GUA,1,374
2015,1,SFO,LIN,0,6
2015,1,SFO,PVR,1,1250
2015,1,SFO,SJD,1,580
2015,1,SFO,YVR,0,9
2015,1,SIG,EIS,1,19
2015,1,SJC,YVR,1,5
2015,1,SJC,YVR,0,23
2015,1,SJC,YYZ,0,8
2015,1,SJU,ANU,1,3
2015,1,SJU,EIS,1,15
2015,1,SJU,LRM,1,4
2015,1,SJU,SKB,1,13
2015,1,SMF,PVR,1,318
2015,1,SMF,SJD,1,159
2015,1,SPN,NGO,0,130
2015,1,STL,CUN,1,299
2015,1,STL,CUN,1,8292
2015,1,STL,HUX,1,1066
2015,1,STL,MBJ,1,1166
2015,1,STL,PUJ,1,2169
2015,1,STT,EDI,0,5
2015,1,TEB,AMS,0,1
2015,1,TEB,ANR,0,6
2015,1,TEB,BRU,0,4
2015,1,TEB,FDF,0,5
2015,1,TEB,GSE,0,1
2015,1,TEB,KEF,0,2
2015,1,TEB,LIM,0,3
2015,1,TEB,NAS,0,6
2015,1,TEB,NCE,0,3
2015,1,TEB,PLS,1,9
2015,1,TEB,YTM,0,4
2015,1,TEB,YUL,0,22
2015,1,TEB,YVR,0,3
2015,1,TEB,YYZ,0,5
2015,1,TEB,ZRH,0,2
2015,1,TEB,ZRH,0,1
2015,1,THV,YUL,0,8
2015,1,TMB,YYZ,0,7
2015,1,TPA,HAV,1,1361
2015,1,TPA,HAV,1,173
2015,1,TPA,HAV,1,899
2015,1,TPA,HAV,1,2268
2015,1,TPA,HOG,1,457
2015,1,TPA,SNU,1,129
2015,1,TPA,SNU,1,837
2015,1,TPA,YUL,1,45
2015,1,TPA,YVR,0,29
2015,1,TPA,YYZ,0,3
2015,1,TUS,YYZ,0,5
2015,1,YIP,YYZ,0,3
2015,12,EWR,BRU,0,5
2015,12,EWR,MAD,0,7
2015,12,EWR,YOW,0,47
2015,12,EWR,YOW,1,74
2015,12,EWR,YYZ,1,78
2015,12,EWR,YYZ,0,10
2015,12,FLL,CCS,1,759
2015,12,FLL,CCS,1,6711
2015,12,FLL,CIA,0,20
2015,12,FLL,HAV,1,796
2015,12,FLL,HOG,1,62
2015,12,FLL,NBW,1,97
2015,12,FLL,PLS,0,9
2015,12,FLL,YYZ,0,35
2015,12,FRG,AVN,0,9
2015,12,FRG,SNN,0,9
2015,12,FRG,YOW,1,46
2015,12,FRG,YYZ,1,45
2015,12,FXE,YYZ,0,5
2015,12,GEG,YVR,0,7
2015,12,GRB,YYZ,0,15
2015,12,GUM,FSZ,1,85
2015,12,GUM,KIJ,0,132
2015,12,GUM,MYJ,1,74
2015,12,GUM,NGO,0,279
2015,12,GUM,NRT,0,849
2015,12,GUM,OKJ,0,146
2015,12,HNL,CNS,1,14
2015,12,HNL,FUK,0,644
2015,12,HNL,HND,0,288
2015,12,HNL,KIJ,0,187
2015,12,HNL,KIX,0,361
2015,12,HNL,OKJ,0,196
2015,12,HNL,PPT,0,2
2015,12,HNL,SDJ,0,164
2015,12,HNL,TKS,0,136
2015,12,HNL,YYC,1,2213
2015,12,HOU,MEX,1,47
2015,12,HOU,PLS,1,6
2015,12,HOU,PVR,1,7
2015,12,HPN,KEF,0,2
2015,12,HPN,PLS,1,4
2015,12,HPN,PLS,0,5
2015,12,HPN,YUL,0,1
2015,12,HPN,YVR,0,48
2015,12,HPN,YWG,1,48
2015,12,HPN,YYC,0,50
2015,12,HPN,ZRH,0,2
2015,12,IAD,OTP,1,1095
2015,12,IAD,PAD,0,2
2015,12,IAD,STR,0,4
2015,12,IAD,YOW,0,94
2015,12,IAD,YUL,0,47
2015,12,IAD,YUL,1,46
2015,12,IAD,YWG,1,45
2015,12,IAD,YYZ,1,120
2015,12,IAD,YYZ,1,49
2015,12,IAD,YYZ,1,1
2015,12,IAH,LAD,1,2100
2015,12,IND,FPO,1,398
2015,12,IND,PVR,1,162
2015,12,IND,YYZ,1,47
2015,12,JFK,CCS,1,3759
2015,12,JFK,GEO,1,6049
2015,12,JFK,HAV,1,1517
2015,12,JFK,LTN,0,9
2015,12,JFK,STN,0,26
2015,12,JFK,YHZ,0,314
2015,12,JFK,YOW,1,46
2015,12,JFK,YYZ,1,41
2015,12,KEH,YWH,1,2
2015,12,KOA,YVR,0,8
2015,12,LAN,CUN,0,136
2015,12,LAS,FAB,0,4
2015,12,LAS,LGW,0,5
2015,12,LAS,LTN,0,13
2015,12,LAS,YVR,0,4
2015,12,LAS,YYZ,1,2
2015,12,LAX,ARN,0,1
2015,12,LAX,BQH,0,4
2015,12,LAX,HAV,1,506
2015,12,LAX,KIX,0,1
2015,12,LAX,LBG,0,5
2015,12,LAX,LGW,0,99
2015,12,LAX,LTN,0,2
2015,12,LAX,YLW,1,158
2015,12,LAX,YVR,1,8
2015,12,LAX,YYC,1,94
2015,12,LAX,YYZ,1,47
2015,12,LKE,YTP,1,2
2015,12,LKE,YYJ,1,2
2015,12,LRD,SAL,1,380
2015,12,MCI,CUN,0,155
2015,12,MCI,MEX,0,1
2015,12,MCI,YYZ,0,2
2015,12,MCO,GUA,1,1168
2015,12,MCO,HAV,1,137
2015,12,MCO,HAV,1,1017
2015,12,MCO,HAV,1,152
2015,12,MCO,MEX,0,27
2015,12,MCO,MTY,0,98
2015,12,MDW,YOW,1,45
2015,12,MDW,YVR,0,44
2015,12,MDW,YVR,0,5
2015,12,MDW,YWG,0,188
2015,12,MDW,YYZ,1,135
2015,12,MHT,BGI,0,1
2015,12,MIA,AUA,1,396
2015,12,MIA,BQH,0,1
2015,12,MIA,CCS,1,42
2015,12,MIA,CCS,1,597
2015,12,MIA,CFG,1,570
2015,12,MIA,CFG,1,172
2015,12,MIA,CFG,1,402
2015,12,MIA,CFG,1,772
2015,12,MIA,CMW,1,833
2015,12,MIA,CMW,1,410
2015,12,MIA,CMW,1,106
2015,12,MIA,CMW,1,115
2015,12,MIA,CMW,1,278
2015,12,MIA,CMW,1,1946
2015,12,MIA,CUR,1,389
2015,12,MIA,CUR,1,237
2015,12,MIA,FPO,1,159
2015,12,MIA,FPO,1,43
2015,12,MIA,FPO,1,247
2015,12,MIA,GYE,1,95
2015,12,MIA,HAV,1,12684
2015,12,MIA,HAV,1,6056
2015,12,MIA,HAV,1,5344
2015,12,MIA,HAV,1,889
2015,12,MIA,HAV,1,6864
2015,12,MIA,HAV,1,1304
2015,12,MIA,HAV,1,14137
2015,12,MIA,HOG,1,1915
2015,12,MIA,HOG,1,183
2015,12,MIA,HOG,1,82
2015,12,MIA,HOG,1,289
2015,12,MIA,HOG,1,1027
2015,12,MIA,HOG,1,318
2015,12,MIA,HOG,1,1569
2015,12,MIA,LBG,0,6
2015,12,MIA,LIR,1,76
2015,12,MIA,LTN,0,1
2015,12,MIA,LTN,0,14
2015,12,MIA,LTN,0,6
2015,12,MIA,MAR,1,1588
2015,12,MIA,MEX,1,46
2015,12,MIA,NAS,1,72
2015,12,MIA,NAS,0,5
2015,12,MIA,NRK,0,5
2015,12,MIA,SCU,1,269
2015,12,MIA,SCU,1,664
2015,12,MIA,SCU,1,234
2015,12,MIA,SNU,1,2774
2015,12,MIA,SNU,1,816
2015,12,MIA,SNU,1,459
2015,12,MIA,SNU,1,807
2015,12,MIA,SNU,1,2303
2015,12,MIA,SXF,0,5
2015,12,MIA,SXM,0,2
2015,12,MIA,VKO,0,2
2015,12,MIA,YQX,0,2
2015,12,MIA,YYZ,1,50
2015,12,MIA,YYZ,0,8
2015,12,MKE,CUN,0,703
2015,12,MKE,MBJ,0,162
2015,12,MKE,PUJ,0,342
2015,12,MKE,PVR,0,144
2015,12,MKE,YVR,0,2
2015,12,MKE,YYZ,1,129
2015,12,MQY,NAS,1,270
2015,12,MRY,YYZ,0,5
2015,12,MSP,YQX,0,5
2015,12,MSP,YUL,0,52
2015,12,MSP,YWG,0,39
2015,12,MSP,YWG,1,47
2015,12,MSP,YWG,1,51
2015,12,MSP,YYZ,1,86
2015,12,OAK,SID,0,6
2015,12,OGG,HND,0,7
2015,12,OGG,YEG,1,2986
2015,12,OGG,YVR,0,10
2015,12,OGG,YYC,1,4752
2015,12,OME,PVS,1,19
2015,12,OPF,ANR,0,3
2015,12,OPF,FRA,0,4
2015,12,OPF,GVA,0,6
2015,12,ORD,CUN,1,8745
2015,12,ORD,CZM,0,157
2015,12,ORD,HUX,0,1174
2015,12,ORD,MBJ,1,168
2015,12,ORD,PVR,0,156
2015,12,ORD,PVR,1,1201
2015,12,ORD,YOW,1,96
2015,12,ORD,ZIH,0,140
2015,12,ORL,BFS,0,5
2015,12,PBI,HAM,0,6
2015,12,PBI,SXM,1,3
2015,12,PBI,YYZ,0,14
2015,12,PDK,LBG,0,2
2015,12,PDX,YVR,0,9
2015,12,PHL,YOW,1,48
2015,12,PHL,YYZ,1,127
2015,12,PHX,YVR,1,47
2015,12,PHX,YWG,0,45
2015,12,PHX,YYZ,0,34
2015,12,PIT,CUN,1,305
2015,12,PIT,PUJ,1,517
2015,12,PIT,YWG,1,52
2015,12,PIT,YYZ,0,77
2015,12,PSM,YMX,1,2
2015,12,PSP,YVR,0,18
2015,12,PTK,YYZ,1,49
2015,12,PTK,YYZ,0,7
2015,12,PWK,AMS,0,1
2015,12,PWK,LHR,0,1
2015,12,RDU,YUL,0,96
2015,12,RDU,YYZ,0,11
2015,12,RFD,CUN,1,320
2015,12,RFD,CUN,0,170
2015,12,RFD,PUJ,0,180
2015,12,RFD,PVR,0,186
2015,12,ROC,YYZ,0,3
2015,12,RSW,NCE,0,2
2015,12,RSW,YYZ,0,7
2015,12,SAT,GUA,1,75
2015,12,SAT,MEX,1,64
2015,12,SAT,SAL,1,45
2015,12,SAT,SAP,1,93
2015,12,SAT,YWG,0,30
2015,12,SAT,YYZ,1,45
2015,12,SCF,YVR,0,3
2015,12,SCF,YYJ,0,5
2015,12,SFO,FOR,0,3
2015,12,SFO,HND,0,5
2015,12,SJC,BOB,1,2
2015,12,SJC,LYS,0,4
2015,12,SJC,PPT,0,6
2015,12,SJC,SNN,0,4
2015,12,SJC,YEG,1,44
2015,12,SJC,YUL,1,46
2015,12,SJC,YYC,1,44
2015,12,SJU,EIS,1,52
2015,12,SJU,NGD,1,14
2015,12,SJU,SLU,1,8
2015,12,SLC,MID,1,162
2015,12,SLC,PUJ,1,168
2015,12,SMF,MEX,1,45
2015,12,SNA,YLW,1,158
2015,12,SNA,YVR,0,2
2015,12,STL,CUN,1,314
2015,12,STL,MBJ,1,422
2015,12,STL,PUJ,1,635
2015,12,STL,PUJ,1,612
2015,12,STL,PVR,1,162
2015,12,STL,YWG,1,95
2015,12,STT,NEV,1,6
2015,12,STX,SBH,1,8
2015,12,TEB,AEP,0,2
2015,12,TEB,ARN,0,2
2015,12,TEB,BGI,0,2
2015,12,TEB,BIO,0,5
2015,12,TEB,BMA,0,1
2015,12,TEB,BRN,0,5
2015,12,TEB,CMF,0,7
2015,12,TEB,DUB,0,9
2015,12,TEB,FAB,0,2
2015,12,TEB,FAB,0,4
2015,12,TEB,FCO,0,9
2015,12,TEB,LBG,0,2
2015,12,TEB,LCA,0,1
2015,12,TEB,LHR,0,4
2015,12,TEB,LTN,0,10
2015,12,TEB,LYX,0,3
2015,12,TEB,MAD,0,11
2015,12,TEB,MAN,0,3
2015,12,TEB,MLH,0,2
2015,12,TEB,NAS,0,3
2015,12,TEB,NCE,0,7
2015,12,TEB,SCL,0,2
2015,12,TEB,SNN,0,10
2015,12,TEB,SNN,0,3
2015,12,TEB,STR,0,3
2015,12,TEB,SVO,0,2
2015,12,TEB,SXM,0,7
2015,12,TEB,SXM,0,9
2015,12,TEB,TUF,0,3
2015,12,TEB,VIE,0,16
2015,12,TEB,VKO,0,5
2015,12,TEB,YHZ,0,4
2015,12,TEB,YKZ,0,8
2015,12,TEB,YTM,0,4
2015,12,TEB,YTZ,1,3
2015,12,TEB,YUL,0,7
2015,12,TEB,YUL,1,2
2015,12,TEB,YUL,0,3
2015,12,TEB,YYR,0,3
2015,12,TEB,YYZ,1,2
2015,12,TEB,YYZ,0,11
2015,12,TEB,ZRH,0,8
2015,12,TMB,ELH,0,6
2015,12,TMB,YYZ,0,34
2015,12,TPA,HAV,1,1073
2015,12,TPA,HAV,1,1778
2015,12,TPA,HAV,1,1893
2015,12,TPA,HAV,1,286
2015,10,ALB,YUL,0,2
2015,10,ANC,SZX,1,105
2015,10,ANC,YEG,0,35
2015,10,APA,YYZ,0,4
2015,10,APC,YVR,0,8
2015,10,ATL,CUL,0,200
2015,10,ATL,PUJ,0,1642
2015,10,ATL,TUN,1,3
2015,10,ATL,YYZ,0,16
2015,10,AUS,MEX,1,295
2015,10,AUS,MEX,0,98
2015,10,AUS,MEX,1,415
2015,10,AUS,TLC,0,5
2015,10,AUS,YYZ,1,26
2015,10,AUS,ZRH,0,4
2015,10,AZA,GUA,1,498
2015,10,AZA,MEX,1,135
2015,10,AZA,SAL,1,30
2015,10,AZA,SAP,1,268
2015,10,AZO,YHU,0,8
2015,10,BED,BQH,0,6
2015,10,BED,YUL,0,4
2015,10,BED,YYZ,0,6
2015,10,BFI,YAZ,1,6
2015,10,BFI,YVR,1,2
2015,10,BFI,YVR,0,76
2015,10,BGR,BMA,0,4
2015,10,BGR,DUB,0,5
2015,10,BGR,KEF,0,2
2015,10,BGR,LBG,0,4
2015,10,BGR,SNN,0,4
2015,10,BGR,YYR,0,2
2015,10,IFP,YEG,1,660
2015,10,IFP,YWG,1,136
2015,10,IFP,YYC,1,427
2015,10,BIS,YYC,0,4
2015,10,BLM,YYZ,0,7
2015,10,BNA,PUJ,0,1831
2015,10,BNA,YOW,1,45
2015,10,BNA,YWG,1,46
2015,10,BOI,YYC,0,8
2015,10,BOS,ARN,0,1
2015,10,BOS,GVA,0,2
2015,10,BOS,JUL,0,2
2015,10,BOS,MAD,1,93
2015,10,BOS,MXP,1,89
2015,10,BOS,NCE,0,2
2015,10,BOS,STR,0,2
2015,10,BOS,TER,0,221
2015,10,BOS,YOW,0,49
2015,10,BOS,YUL,0,48
2015,10,BOS,YWG,0,44
2015,10,BOS,YYZ,1,99
2015,10,BOS,YYZ,0,2
2015,10,BRO,GUA,1,1173
2015,10,BRO,SAP,1,871
2015,10,BTV,MAD,0,3
2015,10,BUF,LGW,1,388
2015,10,BUF,LHR,0,351
2015,10,BUF,YOW,0,44
2015,10,BUF,YOW,1,38
2015,10,BUF,YUL,0,106
2015,10,BUF,YVR,1,45
2015,10,BUF,YYZ,0,44
2015,10,BUF,YYZ,0,7
2015,10,BUR,BQH,1,9
2015,10,BUR,YVR,1,4
2015,10,BWI,FPO,0,1200
2015,10,BWI,HAV,1,13
2015,10,BWI,KWI,0,2
2015,10,BWI,PUJ,0,1940
2015,10,BZN,ZRH,0,8
2015,10,CLE,PUJ,1,1624
2015,10,CLE,YYZ,1,104
2015,10,CLT,PVG,1,123
2015,10,CLU,BMA,0,6
2015,10,CMH,PUJ,0,1539
2015,10,CMH,YHU,0,8
2015,10,CMH,YOW,0,45
2015,10,CMH,YUL,0,44
2015,10,CMH,YWG,0,44
2015,10,CMH,YYZ,0,40
2015,10,CNY,YYZ,0,4
2015,10,CPR,YYZ,0,6
2015,10,CPS,YEG,0,48
2015,10,CVG,CUN,0,1473
2015,10,CVG,FPO,0,1645
2015,10,CVG,PUJ,0,1809
2015,10,DAL,YEG,0,47
2015,10,DAL,YVR,0,44
2015,10,DAL,YYR,0,9
2015,10,DAL,YYZ,0,166
2015,10,DEN,YWG,1,40
2015,10,DET,YYZ,0,4
2015,10,DFW,AMS,0,190
2015,10,DTW,YOW,0,99
2015,10,DTW,YYZ,0,167
2015,10,ELP,GUA,1,270
2015,10,ELP,MEX,1,1347
2015,10,EWR,FAB,0,2
2015,10,EWR,FAB,0,3
2015,10,EWR,FPO,0,1560
2015,10,EWR,HAJ,0,2
2015,10,EWR,KWI,0,3
2015,10,EWR,LBG,0,5
2015,10,EWR,LIN,0,8
2015,10,EWR,LTN,0,4
2015,2,ABQ,YYZ,0,6
2015,2,ACY,YYZ,1,65
2015,2,ANC,CSX,1,983
2015,2,ANC,CTS,0,5
2015,2,ANC,YVR,0,15
2015,2,APF,YYZ,0,5
2015,2,ATL,PUJ,1,149
2015,2,ATL,PUJ,1,149
2015,2,ATL,ROB,1,140
2015,2,ATL,SKB,1,180
2015,2,ATL,YYZ,1,20
2015,2,AUS,YWG,1,5
2015,2,AUS,YYZ,0,1
2015,2,AZA,GUA,1,583
2015,2,AZA,MEX,1,123
2015,2,AZA,SAL,1,130
2015,2,AZA,SAP,1,283
2015,2,BDL,LIR,1,187
2015,2,BFI,YVR,0,29
2015,2,BFI,YYJ,1,1
2015,2,IFP,YEG,1,97
2015,2,IFP,YWG,1,148
2015,2,IFP,YYC,1,303
2015,2,BJC,YVR,0,5
2015,2,BKL,YYZ,0,2
2015,2,BNA,YWG,0,44
2015,2,BNA,YYZ,1,42
2015,2,BOS,DUB,0,187
2015,2,BOS,YUL,1,112
2015,2,BOS,YYZ,1,39
2015,2,BOS,YYZ,0,1
2015,2,BRO,GUA,1,113
2015,2,BRO,GUA,1,415
2015,2,BRO,GUA,1,936
2015,2,BRO,GUA,1,102
2015,2,BRO,GUA,1,415
2015,2,BRO,SAP,1,772
2015,2,BUF,CUN,0,1261
2015,2,BUF,PUJ,0,869
2015,2,BUF,YOW,1,103
2015,2,BUF,YUL,1,46
2015,2,BUF,YVR,0,50
2015,2,BWI,CUN,0,1563
2015,2,BWI,CZM,1,601
2015,2,BWI,CZM,1,601
2015,2,BWI,PUJ,1,1167
2015,2,BWI,PUJ,1,1167
2015,2,BZN,YVR,0,1
2015,2,CLE,CUN,1,4503
2015,2,CLE,LIR,1,299
2015,2,CLE,PUJ,1,1960
2015,2,CLE,YYZ,1,84
2015,2,CMH,YOW,1,68
2015,2,CMH,YUL,1,44
2015,2,CMH,YUL,1,56
2015,2,COE,YVR,0,1
2015,2,CPR,YYZ,0,4
2015,2,CPS,YUL,1,55
2015,2,CPS,YWG,1,49
2015,2,CVG,CUN,0,774
2015,2,CVG,CUN,1,1146
2015,2,CVG,PUJ,1,209
2015,2,CVG,PUJ,1,1028
2015,2,DAL,BCN,0,4
2015,2,DAL,BCN,0,8
2015,2,DAL,PLS,1,42
2015,2,DAL,YWG,1,53
2015,2,DAL,YWG,1,49
2015,2,DAL,YYZ,1,46
2015,2,DEN,MID,1,27
2015,2,DEN,MID,1,27
2015,2,DEN,YWG,0,45
2015,2,DEN,YYZ,1,46
2015,2,DFW,PLS,1,42
2015,2,DLH,ZRH,0,5
2015,2,DTW,CUN,1,2456
2015,2,DTW,PUJ,1,1281
2015,2,DTW,PVR,1,493
2015,2,DTW,YOW,1,52
2015,2,DTW,YUL,1,51
2015,2,DTW,YWG,0,45
2015,2,EEN,YQB,1,3
2015,2,EGE,FAB,0,4
2015,2,EGE,LTN,0,4
2015,2,ELP,GUA,1,176
2015,2,ELP,GUA,1,133
2015,2,ELP,MEX,1,1203
2015,2,ELP,SAL,1,92
2015,2,EWR,AUH,0,344
2015,2,EWR,BRN,0,4
2015,2,EWR,GCM,1,298
2015,2,EWR,GVA,0,2
2015,2,EWR,YOW,1,96
2015,2,EWR,YUL,1,74
2015,2,EWR,YYZ,1,217
2015,2,EWR,YYZ,0,135
2015,2,FAI,KIX,0,201
2015,2,FAI,NGO,0,448
2015,2,FAI,NRT,0,221
2015,2,FAR,LIR,1,162
2015,2,FLL,HAV,1,539
2015,2,FLL,NAS,0,3
2015,2,FLL,NBW,1,113
2015,2,FLL,YYZ,1,44
2015,2,FLL,YYZ,0,6
2015,2,FPR,AXA,1,4
2015,2,FRG,YUL,0,49
2015,2,FRG,YUL,1,44
2015,2,FRG,YYZ,1,44
2015,2,FXE,LBG,0,4
2015,2,FXE,NCE,0,10
2015,2,GEG,YVR,0,8
2015,2,GEG,YYC,0,5
2015,2,GSP,YYZ,0,8
2015,2,GUM,CTU,1,567
2015,2,GUM,HGH,1,1126
2015,2,GUM,NKG,1,837
2015,2,GUM,PEK,1,1116
2015,2,GUM,SHE,1,778
2015,2,HOU,VCE,0,1
2015,2,HPN,CAI,0,2
2015,2,HPN,LBG,0,2
2015,2,HPN,PRG,0,6
2015,2,HPN,YQB,1,3
2015,2,HPN,YQX,0,2
2015,2,HPN,YYZ,1,49
2015,2,HPN,YYZ,0,8
2015,2,IAD,LBG,0,18
2015,2,IAD,LBG,0,5
2015,2,IAD,MUC,0,9
2015,2,IAD,NAS,0,8
2015,2,IAD,NCE,0,12
2015,2,IAD,NCE,0,24
2015,2,IAD,OTP,1,837
2015,2,IAD,YOW,1,90
2015,2,IAD,YUL,1,87
2015,2,IAD,YWG,0,43
2015,2,IAD,YYZ,0,44
2015,2,IAD,YYZ,1,83
2015,2,IAH,LAD,1,2111
2015,2,IAH,SKB,1,3
2015,2,IND,PUJ,1,162
2015,2,IND,SKB,1,672
2015,2,IND,YYZ,1,40
2015,2,IND,YYZ,0,1
2015,2,IND,ZRH,0,3
2015,2,JFK,GEO,1,2440
2015,2,JFK,SKB,1,461
2015,2,JFK,SKB,1,112
2015,2,JFK,SKB,1,214
2015,2,JFK,SKB,1,112
2015,2,JFK,YYZ,1,102
2015,2,JFK,YYZ,1,102
2015,2,JFK,ZIH,0,292
2015,2,KEH,YWH,1,2
2015,2,KOA,PPT,0,42
2015,2,LAF,YYZ,0,4
2015,2,LAN,CUN,0,1954
2015,2,LAS,SDL,0,8
2015,2,LAS,YVR,0,28
2015,2,LAS,YXE,0,24
2015,2,LAS,YXX,0,16
2015,2,LAS,YYC,0,2
2015,2,LAS,YYZ,0,23
2015,2,LAX,AMS,0,3
2015,2,LAX,KIX,0,6
2015,2,LAX,LPA,0,1
2015,2,LAX,LTN,0,13
2015,2,LAX,LTN,0,2
2015,2,LAX,VKO,0,3
2015,2,LAX,YEG,1,50
